num, lesson,student,skill,cell,right,eol
1695, lesson,s171TsMI6,Calculate_part_in_proportion_with_fractions,cell,1,eol
1696, lesson,s271grhenl4ap,Calculate_part_in_proportion_with_fractions,cell,0,eol
1697, lesson,s271oizyz6coj,Calculate_part_in_proportion_with_fractions,cell,1,eol
1698, lesson,sHsN9sHn,Calculate_part_in_proportion_with_fractions,cell,1,eol
1699, lesson,sVd9xmeb,Calculate_part_in_proportion_with_fractions,cell,1,eol
1700, lesson,sD6XHX,Calculate_part_in_proportion_with_fractions,cell,1,eol
1701, lesson,s2711qx2mj1as,Calculate_part_in_proportion_with_fractions,cell,1,eol
1702, lesson,s271yp0sidssm,Calculate_part_in_proportion_with_fractions,cell,1,eol
1703, lesson,s59v7i97,Calculate_part_in_proportion_with_fractions,cell,1,eol
1704, lesson,s4ziT9K3,Calculate_part_in_proportion_with_fractions,cell,1,eol
1705, lesson,s2719d2i8bcpr,Calculate_part_in_proportion_with_fractions,cell,1,eol
1706, lesson,s171mHjZ1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1707, lesson,s248b2u55n,Calculate_part_in_proportion_with_fractions,cell,1,eol
1708, lesson,s171mdUWV,Calculate_part_in_proportion_with_fractions,cell,1,eol
1709, lesson,s248a2t00r,Calculate_part_in_proportion_with_fractions,cell,1,eol
1710, lesson,s2n8Nx,Calculate_part_in_proportion_with_fractions,cell,1,eol
1711, lesson,s236pkt1lc,Calculate_part_in_proportion_with_fractions,cell,1,eol
1712, lesson,s248nb4uyh,Calculate_part_in_proportion_with_fractions,cell,1,eol
1713, lesson,s271pxhpzhcvq,Calculate_part_in_proportion_with_fractions,cell,1,eol
1714, lesson,s248a7krzw,Calculate_part_in_proportion_with_fractions,cell,0,eol
1715, lesson,s2500vozmdgch,Calculate_part_in_proportion_with_fractions,cell,0,eol
1716, lesson,s236t7jrx5,Calculate_part_in_proportion_with_fractions,cell,0,eol
1717, lesson,s2485bqay0,Calculate_part_in_proportion_with_fractions,cell,1,eol
1718, lesson,s248jhjyv1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1719, lesson,s171HyaCo,Calculate_part_in_proportion_with_fractions,cell,0,eol
1720, lesson,sZBj33oo,Calculate_part_in_proportion_with_fractions,cell,1,eol
1721, lesson,s248yvhwo0,Calculate_part_in_proportion_with_fractions,cell,1,eol
1722, lesson,s271rk4wtcgw1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1723, lesson,s271ezyui8bb8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1724, lesson,s2482uq7y8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1725, lesson,shZ1B6,Calculate_part_in_proportion_with_fractions,cell,0,eol
1726, lesson,s171PKfdH,Calculate_part_in_proportion_with_fractions,cell,1,eol
1727, lesson,s271zfbwp9vwj,Calculate_part_in_proportion_with_fractions,cell,1,eol
1728, lesson,szd9SY9L,Calculate_total_in_proportion_with_fractions,cell,1,eol
1729, lesson,s2718zd506kaa,Calculate_total_in_proportion_with_fractions,cell,0,eol
1730, lesson,sNL002,Calculate_total_in_proportion_with_fractions,cell,1,eol
1731, lesson,sD2MRF,Calculate_total_in_proportion_with_fractions,cell,1,eol
1732, lesson,s248b2u55n,Calculate_total_in_proportion_with_fractions,cell,1,eol
1733, lesson,s248y81vkb,Calculate_total_in_proportion_with_fractions,cell,1,eol
1734, lesson,s271z20ersqhd,Calculate_total_in_proportion_with_fractions,cell,1,eol
1735, lesson,s271w9icntza6,Calculate_total_in_proportion_with_fractions,cell,0,eol
1736, lesson,s250hjlwvp5q0,Calculate_total_in_proportion_with_fractions,cell,0,eol
1737, lesson,s271hsy517x6r,Calculate_total_in_proportion_with_fractions,cell,0,eol
1738, lesson,s236xcbisr,Calculate_total_in_proportion_with_fractions,cell,0,eol
1739, lesson,s248clu9mj,Calculate_total_in_proportion_with_fractions,cell,1,eol
1740, lesson,s250a246zn48q,Calculate_total_in_proportion_with_fractions,cell,0,eol
1741, lesson,s1712hTGg,Calculate_total_in_proportion_with_fractions,cell,0,eol
1742, lesson,s2715basv2t5y,Calculate_total_in_proportion_with_fractions,cell,0,eol
1743, lesson,s248rlcl2o,Calculate_total_in_proportion_with_fractions,cell,0,eol
1744, lesson,s248zmugk6,Calculate_total_in_proportion_with_fractions,cell,0,eol
1745, lesson,s2715zk8yvhm2,Calculate_total_in_proportion_with_fractions,cell,1,eol
1746, lesson,s271wanf4c1o8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1747, lesson,sz7Zg3oy,Calculate_total_in_proportion_with_fractions,cell,1,eol
1748, lesson,s271kk1i29e9b,Calculate_total_in_proportion_with_fractions,cell,1,eol
1749, lesson,s271o6dz7uglb,Calculate_total_in_proportion_with_fractions,cell,0,eol
1750, lesson,sY6120Vs,Calculate_total_in_proportion_with_fractions,cell,0,eol
1751, lesson,s248nb4uyh,Calculate_total_in_proportion_with_fractions,cell,0,eol
1752, lesson,s271k966j74lv,Calculate_total_in_proportion_with_fractions,cell,1,eol
1753, lesson,sGb6X0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1754, lesson,s271s22ehj3p6,Calculate_total_in_proportion_with_fractions,cell,1,eol
1755, lesson,s171mHjZ1,Calculate_total_in_proportion_with_fractions,cell,1,eol
1756, lesson,sc71bRSy,Calculate_total_in_proportion_with_fractions,cell,0,eol
1757, lesson,s2712qd3f8qsv,Calculate_total_in_proportion_with_fractions,cell,0,eol
1758, lesson,s2484tgyx0,Calculate_total_in_proportion_with_fractions,cell,0,eol
1759, lesson,s271y5jg4y69q,Calculate_total_in_proportion_with_fractions,cell,0,eol
1760, lesson,s2718vytyrz9p,Calculate_total_in_proportion_with_fractions,cell,1,eol
1761, lesson,sAhip2F0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1762, lesson,s250jinydnhom,Calculate_total_in_proportion_with_fractions,cell,1,eol
1763, lesson,s248kk88h0,Calculate_total_in_proportion_with_fractions,cell,0,eol
1764, lesson,s271ti60q7tk1,Calculate_total_in_proportion_with_fractions,cell,1,eol
1765, lesson,sW4712vM,Calculate_total_in_proportion_with_fractions,cell,1,eol
1766, lesson,s271pcwh6zshy,Calculate_total_in_proportion_with_fractions,cell,1,eol
1767, lesson,s2719d2i8bcpr,Calculate_total_in_proportion_with_fractions,cell,1,eol
1768, lesson,s248dn9bur,Calculate_total_in_proportion_with_fractions,cell,0,eol
1769, lesson,s271u3bvljn1d,Calculate_total_in_proportion_with_fractions,cell,1,eol
1770, lesson,s271u8q06iiad,Calculate_total_in_proportion_with_fractions,cell,1,eol
1771, lesson,s271sys131man,Calculate_total_in_proportion_with_fractions,cell,1,eol
1772, lesson,sk0v2K,Calculate_total_in_proportion_with_fractions,cell,1,eol
1773, lesson,s2365c1xmz,Calculate_total_in_proportion_with_fractions,cell,1,eol
1774, lesson,s248yvhwo0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1775, lesson,s171YFPuw,Calculate_total_in_proportion_with_fractions,cell,1,eol
1776, lesson,s2713w5g3rmmc,Calculate_total_in_proportion_with_fractions,cell,1,eol
1777, lesson,s27175h0ai21t,Calculate_total_in_proportion_with_fractions,cell,0,eol
1778, lesson,s236hfghbw,Calculate_total_in_proportion_with_fractions,cell,0,eol
1779, lesson,s2711s9irdx3p,Calculate_total_in_proportion_with_fractions,cell,1,eol
1780, lesson,s250vgiscql1j,Calculate_total_in_proportion_with_fractions,cell,1,eol
1781, lesson,s0I891Gg,Calculate_total_in_proportion_with_fractions,cell,1,eol
1782, lesson,s271kk1i29e9b,Calculate_total_in_proportion_with_fractions,cell,0,eol
1783, lesson,s2488ghbcd,Calculate_total_in_proportion_with_fractions,cell,1,eol
1784, lesson,s225Z96Z7O_a,Calculate_total_in_proportion_with_fractions,cell,1,eol
1785, lesson,s271mn25vxzdh,Calculate_total_in_proportion_with_fractions,cell,1,eol
1786, lesson,s248oylglm,Calculate_total_in_proportion_with_fractions,cell,1,eol
1787, lesson,sXqcnV,Calculate_total_in_proportion_with_fractions,cell,0,eol
1788, lesson,s248b2u55n,Calculate_total_in_proportion_with_fractions,cell,1,eol
1789, lesson,s271lyut5ftpl,Calculate_total_in_proportion_with_fractions,cell,0,eol
1790, lesson,s171GbOxs,Calculate_total_in_proportion_with_fractions,cell,1,eol
1791, lesson,s1T4w47X,Calculate_total_in_proportion_with_fractions,cell,1,eol
1792, lesson,s250176x6nlc8,Calculate_total_in_proportion_with_fractions,cell,0,eol
1793, lesson,s271ovyeoaomo,Calculate_total_in_proportion_with_fractions,cell,0,eol
1794, lesson,s0I891Gg,Calculate_total_in_proportion_with_fractions,cell,1,eol
1795, lesson,s1715PsM5,Calculate_total_in_proportion_with_fractions,cell,1,eol
1796, lesson,s1712bs2B,Calculate_total_in_proportion_with_fractions,cell,1,eol
1797, lesson,s271ti60q7tk1,Calculate_total_in_proportion_with_fractions,cell,0,eol
1798, lesson,shop791a,Calculate_total_in_proportion_with_fractions,cell,1,eol
1799, lesson,s250mr0b48m4d,Calculate_total_in_proportion_with_fractions,cell,1,eol
1800, lesson,srju8f7v,Calculate_total_in_proportion_with_fractions,cell,0,eol
1801, lesson,s25099psggk4p,Calculate_total_in_proportion_with_fractions,cell,1,eol
1802, lesson,s248di4j0o,Calculate_total_in_proportion_with_fractions,cell,1,eol
1803, lesson,sH9R2j01,Calculate_total_in_proportion_with_fractions,cell,0,eol
1804, lesson,s248kk88h0,Calculate_total_in_proportion_with_fractions,cell,0,eol
1805, lesson,s171D9H8C,Calculate_total_in_proportion_with_fractions,cell,0,eol
1806, lesson,s271h2svhddir,Calculate_total_in_proportion_with_fractions,cell,1,eol
1807, lesson,s171yRG88,Calculate_total_in_proportion_with_fractions,cell,0,eol
1808, lesson,s271cs8w6e2pr,Calculate_total_in_proportion_with_fractions,cell,1,eol
1809, lesson,s171J7Dty,Calculate_total_in_proportion_with_fractions,cell,0,eol
1810, lesson,s171jQdWL,Calculate_total_in_proportion_with_fractions,cell,1,eol
1811, lesson,s2715basv2t5y,Calculate_total_in_proportion_with_fractions,cell,0,eol
1812, lesson,s248b2u55n,Calculate_total_in_proportion_with_fractions,cell,0,eol
1813, lesson,s271ljqc6aesp,Calculate_total_in_proportion_with_fractions,cell,1,eol
1814, lesson,s2711qx2mj1as,Calculate_total_in_proportion_with_fractions,cell,0,eol
1815, lesson,s248a7krzw,Calculate_total_in_proportion_with_fractions,cell,1,eol
1816, lesson,s271o6s7fc625,Calculate_total_in_proportion_with_fractions,cell,0,eol
1817, lesson,s2480hxxcx,Calculate_total_in_proportion_with_fractions,cell,1,eol
1818, lesson,s2501hd64zxdu,Calculate_total_in_proportion_with_fractions,cell,1,eol
1819, lesson,s236xnidgp,Calculate_total_in_proportion_with_fractions,cell,1,eol
1820, lesson,s271itdczqx7b,Calculate_total_in_proportion_with_fractions,cell,1,eol
1821, lesson,s248en0u40,Calculate_total_in_proportion_with_fractions,cell,1,eol
1822, lesson,s271xqp306gvs,Calculate_total_in_proportion_with_fractions,cell,1,eol
1823, lesson,s2714q2d4hbiv,Calculate_total_in_proportion_with_fractions,cell,1,eol
1824, lesson,s171TsMI6,Calculate_total_in_proportion_with_fractions,cell,1,eol
1825, lesson,s248xzmpqp,Calculate_total_in_proportion_with_fractions,cell,0,eol
1826, lesson,s171HyaCo,Calculate_total_in_proportion_with_fractions,cell,1,eol
1827, lesson,s2712430melag,Calculate_total_in_proportion_with_fractions,cell,0,eol
1828, lesson,s271lyut5ftpl,Calculate_total_in_proportion_with_fractions,cell,0,eol
1829, lesson,s248tjvzc0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1830, lesson,s171FRyp3,Calculate_total_in_proportion_with_fractions,cell,1,eol
1831, lesson,s248221j0m,Calculate_total_in_proportion_with_fractions,cell,1,eol
1832, lesson,s271pjeq234iw,Calculate_total_in_proportion_with_fractions,cell,1,eol
1833, lesson,s250nv9z94ms4,Calculate_total_in_proportion_with_fractions,cell,1,eol
1834, lesson,s271pcwh6zshy,Calculate_total_in_proportion_with_fractions,cell,1,eol
1835, lesson,sx3A11ty,Calculate_total_in_proportion_with_fractions,cell,1,eol
1836, lesson,s2480wql4f,Calculate_total_in_proportion_with_fractions,cell,1,eol
1837, lesson,s271pph1io16i,Calculate_total_in_proportion_with_fractions,cell,1,eol
1838, lesson,s2717y42x1chj,Calculate_total_in_proportion_with_fractions,cell,0,eol
1839, lesson,s2712430melag,Calculate_total_in_proportion_with_fractions,cell,1,eol
1840, lesson,s271l1nh6mwb8,Calculate_total_in_proportion_with_fractions,cell,0,eol
1841, lesson,s236kykpkd,Calculate_total_in_proportion_with_fractions,cell,0,eol
1842, lesson,s271h39ynsgp7,Calculate_total_in_proportion_with_fractions,cell,1,eol
1843, lesson,sz7Zg3oy,Calculate_total_in_proportion_with_fractions,cell,1,eol
1844, lesson,s2712h6c642ua,Calculate_total_in_proportion_with_fractions,cell,1,eol
1845, lesson,s9605y,Calculate_total_in_proportion_with_fractions,cell,1,eol
1846, lesson,s271kgb3xduaz,Calculate_total_in_proportion_with_fractions,cell,1,eol
1847, lesson,s271wyu7zk6jj,Calculate_total_in_proportion_with_fractions,cell,1,eol
1848, lesson,s271np4zc8vd1,Calculate_total_in_proportion_with_fractions,cell,1,eol
1849, lesson,s248c8w56g,Calculate_total_in_proportion_with_fractions,cell,1,eol
1850, lesson,s2712pwgtupxd,Calculate_total_in_proportion_with_fractions,cell,1,eol
1851, lesson,s271z5iqx1njk,Calculate_total_in_proportion_with_fractions,cell,1,eol
1852, lesson,s0I891Gg,Calculate_total_in_proportion_with_fractions,cell,1,eol
1853, lesson,s171TsMI6,Calculate_total_in_proportion_with_fractions,cell,1,eol
1854, lesson,s250h6tra32v8,Calculate_total_in_proportion_with_fractions,cell,0,eol
1855, lesson,si50VGo0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1856, lesson,stwmF5,Calculate_total_in_proportion_with_fractions,cell,1,eol
1857, lesson,s271wanf4c1o8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1858, lesson,s1715Zzr7,Calculate_total_in_proportion_with_fractions,cell,1,eol
1859, lesson,s2717vujol8qv,Calculate_total_in_proportion_with_fractions,cell,1,eol
1860, lesson,s2716vly92i7k,Calculate_total_in_proportion_with_fractions,cell,1,eol
1861, lesson,s2715zk8yvhm2,Calculate_total_in_proportion_with_fractions,cell,1,eol
1862, lesson,s248tjvzc0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1863, lesson,s248yvjppn,Calculate_total_in_proportion_with_fractions,cell,1,eol
1864, lesson,s271wejqm0l9q,Calculate_total_in_proportion_with_fractions,cell,0,eol
1865, lesson,s6zkEsmR,Calculate_total_in_proportion_with_fractions,cell,1,eol
1866, lesson,s248nb4uyh,Calculate_total_in_proportion_with_fractions,cell,0,eol
1867, lesson,s271pjeq234iw,Calculate_total_in_proportion_with_fractions,cell,1,eol
1868, lesson,sC76m01z,Calculate_total_in_proportion_with_fractions,cell,0,eol
1869, lesson,s271kk1i29e9b,Calculate_total_in_proportion_with_fractions,cell,1,eol
1870, lesson,s248zn81i5,Calculate_total_in_proportion_with_fractions,cell,1,eol
1871, lesson,s271mn25vxzdh,Calculate_total_in_proportion_with_fractions,cell,1,eol
1872, lesson,s2714ysgpjn30,Calculate_total_in_proportion_with_fractions,cell,0,eol
1873, lesson,s2481ihli2,Calculate_total_in_proportion_with_fractions,cell,0,eol
1874, lesson,s171yLm8m,Calculate_total_in_proportion_with_fractions,cell,1,eol
1875, lesson,s171OPHDT,Calculate_total_in_proportion_with_fractions,cell,0,eol
1876, lesson,s171HkjkC,Calculate_total_in_proportion_with_fractions,cell,1,eol
1877, lesson,s2482uq7y8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1878, lesson,sC76m01z,Calculate_total_in_proportion_with_fractions,cell,1,eol
1879, lesson,s271oizyz6coj,Calculate_total_in_proportion_with_fractions,cell,1,eol
1880, lesson,s171s6dHT,Calculate_total_in_proportion_with_fractions,cell,1,eol
1881, lesson,s271b8agg2lm3,Calculate_total_in_proportion_with_fractions,cell,0,eol
1882, lesson,s248vyggq1,Calculate_total_in_proportion_with_fractions,cell,1,eol
1883, lesson,s271mhp273g2i,Calculate_total_in_proportion_with_fractions,cell,0,eol
1884, lesson,s271ecl1bmic8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1885, lesson,s1712aRVk,Calculate_total_in_proportion_with_fractions,cell,0,eol
1886, lesson,s248uttwmx,Calculate_total_in_proportion_with_fractions,cell,1,eol
1887, lesson,s25072fprd8bu,Calculate_total_in_proportion_with_fractions,cell,1,eol
1888, lesson,s171PKfdH,Calculate_total_in_proportion_with_fractions,cell,0,eol
1889, lesson,s271q2h2eu0ag,Calculate_total_in_proportion_with_fractions,cell,1,eol
1890, lesson,s171YFPuw,Calculate_total_in_proportion_with_fractions,cell,1,eol
1891, lesson,s271u8q06iiad,Calculate_total_in_proportion_with_fractions,cell,1,eol
1892, lesson,sD6XHX,Calculate_total_in_proportion_with_fractions,cell,1,eol
1893, lesson,sg5to7,Calculate_total_in_proportion_with_fractions,cell,1,eol
1894, lesson,s271y5jg4y69q,Calculate_total_in_proportion_with_fractions,cell,0,eol
1895, lesson,s23608b11r,Calculate_total_in_proportion_with_fractions,cell,0,eol
1896, lesson,s250p4rfsxze5,Calculate_total_in_proportion_with_fractions,cell,1,eol
1897, lesson,s271oizyz6coj,Calculate_total_in_proportion_with_fractions,cell,1,eol
1898, lesson,sD2MRF,Calculate_total_in_proportion_with_fractions,cell,1,eol
1899, lesson,s271u4ffa7yhb,Calculate_total_in_proportion_with_fractions,cell,1,eol
1900, lesson,s271k4lks6rxl,Calculate_total_in_proportion_with_fractions,cell,1,eol
1901, lesson,s271y5jg4y69q,Calculate_total_in_proportion_with_fractions,cell,0,eol
1902, lesson,s248vyggq1,Calculate_total_in_proportion_with_fractions,cell,1,eol
1903, lesson,s171TsMI6,Calculate_total_in_proportion_with_fractions,cell,1,eol
1904, lesson,s271b5bagkqeg,Calculate_total_in_proportion_with_fractions,cell,1,eol
1905, lesson,s1712aRVk,Calculate_total_in_proportion_with_fractions,cell,0,eol
1906, lesson,s271swzglvvxm,Calculate_total_in_proportion_with_fractions,cell,1,eol
1907, lesson,s248429wl4,Calculate_total_in_proportion_with_fractions,cell,1,eol
1908, lesson,s3cjD21W,Calculate_total_in_proportion_with_fractions,cell,0,eol
1909, lesson,s271kgb3xduaz,Calculate_total_in_proportion_with_fractions,cell,1,eol
1910, lesson,s2483hyktg,Calculate_total_in_proportion_with_fractions,cell,0,eol
1911, lesson,s2501hd64zxdu,Calculate_total_in_proportion_with_fractions,cell,1,eol
1912, lesson,s248c8w56g,Calculate_total_in_proportion_with_fractions,cell,1,eol
1913, lesson,s2711m108y8se,Calculate_total_in_proportion_with_fractions,cell,0,eol
1914, lesson,s236tkg4nh,Calculate_total_in_proportion_with_fractions,cell,0,eol
1915, lesson,s248md0wla,Calculate_total_in_proportion_with_fractions,cell,1,eol
1916, lesson,s248eah0pk,Calculate_total_in_proportion_with_fractions,cell,1,eol
1917, lesson,sC76m01z,Calculate_total_in_proportion_with_fractions,cell,1,eol
1918, lesson,s2718raz4246j,Calculate_total_in_proportion_with_fractions,cell,1,eol
1919, lesson,s248ldqqcu,Calculate_total_in_proportion_with_fractions,cell,1,eol
1920, lesson,s250vczqeknkn,Calculate_total_in_proportion_with_fractions,cell,0,eol
1921, lesson,s2506l081l1xd,Calculate_total_in_proportion_with_fractions,cell,1,eol
1922, lesson,s2717jro3r56p,Calculate_total_in_proportion_with_fractions,cell,0,eol
1923, lesson,s271l1nh6mwb8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1924, lesson,s271zzbwqtqht,Calculate_total_in_proportion_with_fractions,cell,1,eol
1925, lesson,s2485bqay0,Calculate_total_in_proportion_with_fractions,cell,1,eol
1926, lesson,s271kk1i29e9b,Calculate_total_in_proportion_with_fractions,cell,0,eol
1927, lesson,s248zn81i5,Calculate_total_in_proportion_with_fractions,cell,1,eol
1928, lesson,s171a2fZw,Calculate_total_in_proportion_with_fractions,cell,1,eol
1929, lesson,s1T4w47X,Calculate_total_in_proportion_with_fractions,cell,0,eol
1930, lesson,s1T4w47X,Calculate_total_in_proportion_with_fractions,cell,1,eol
1931, lesson,s171mdUWV,Calculate_total_in_proportion_with_fractions,cell,0,eol
1932, lesson,s2715wlkc42n6,Calculate_total_in_proportion_with_fractions,cell,0,eol
1933, lesson,s250lmwjqh05r,Calculate_total_in_proportion_with_fractions,cell,0,eol
1934, lesson,s271kybu9vtv9,Calculate_total_in_proportion_with_fractions,cell,1,eol
1935, lesson,s250vgiscql1j,Calculate_total_in_proportion_with_fractions,cell,1,eol
1936, lesson,s248asespl,Calculate_total_in_proportion_with_fractions,cell,1,eol
1937, lesson,s271wyu7zk6jj,Calculate_total_in_proportion_with_fractions,cell,1,eol
1938, lesson,s248ak7pye,Calculate_total_in_proportion_with_fractions,cell,1,eol
1939, lesson,s2486suirv,Calculate_total_in_proportion_with_fractions,cell,1,eol
1940, lesson,s248yvjppn,Calculate_total_in_proportion_with_fractions,cell,1,eol
1941, lesson,s2717z8p9hhyz,Calculate_total_in_proportion_with_fractions,cell,1,eol
1942, lesson,s27104fss96bq,Calculate_total_in_proportion_with_fractions,cell,1,eol
1943, lesson,s271mn25vxzdh,Calculate_total_in_proportion_with_fractions,cell,1,eol
1944, lesson,s250lmwjqh05r,Calculate_total_in_proportion_with_fractions,cell,1,eol
1945, lesson,s35jI12H,Calculate_total_in_proportion_with_fractions,cell,1,eol
1946, lesson,s2480kl4q7,Calculate_total_in_proportion_with_fractions,cell,1,eol
1947, lesson,s271hsy517x6r,Calculate_total_in_proportion_with_fractions,cell,1,eol
1948, lesson,s236hfghbw,Calculate_total_in_proportion_with_fractions,cell,0,eol
1949, lesson,s2717jro3r56p,Calculate_total_in_proportion_with_fractions,cell,0,eol
1950, lesson,s2487zw9m8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1951, lesson,s171HkjkC,Calculate_total_in_proportion_with_fractions,cell,0,eol
1952, lesson,s271wyu7zk6jj,Calculate_total_in_proportion_with_fractions,cell,1,eol
1953, lesson,s248dorqwi,Calculate_total_in_proportion_with_fractions,cell,1,eol
1954, lesson,s271lckp0ywo4,Calculate_total_in_proportion_with_fractions,cell,1,eol
1955, lesson,s2715basv2t5y,Calculate_total_in_proportion_with_fractions,cell,0,eol
1956, lesson,s248jhjyv1,Calculate_total_in_proportion_with_fractions,cell,1,eol
1957, lesson,s248gb425z,Calculate_total_in_proportion_with_fractions,cell,1,eol
1958, lesson,sVd9xmeb,Calculate_total_in_proportion_with_fractions,cell,1,eol
1959, lesson,s236pkt1lc,Calculate_total_in_proportion_with_fractions,cell,0,eol
1960, lesson,s171b9fzm,Calculate_total_in_proportion_with_fractions,cell,1,eol
1961, lesson,s248md0wla,Calculate_total_in_proportion_with_fractions,cell,0,eol
1962, lesson,s250ngpo0blu8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1963, lesson,s25099psggk4p,Calculate_total_in_proportion_with_fractions,cell,1,eol
1964, lesson,s271swzglvvxm,Calculate_total_in_proportion_with_fractions,cell,1,eol
1965, lesson,shop791a,Calculate_total_in_proportion_with_fractions,cell,1,eol
1966, lesson,s271jjafr61c7,Calculate_total_in_proportion_with_fractions,cell,1,eol
1967, lesson,s271kk1i29e9b,Calculate_total_in_proportion_with_fractions,cell,1,eol
1968, lesson,s271t9pn6kh3o,Calculate_total_in_proportion_with_fractions,cell,1,eol
1969, lesson,s271wejqm0l9q,Calculate_total_in_proportion_with_fractions,cell,0,eol
1970, lesson,s271ovyeoaomo,Calculate_total_in_proportion_with_fractions,cell,1,eol
1971, lesson,s271kkw1i357t,Calculate_total_in_proportion_with_fractions,cell,1,eol
1972, lesson,s250h6tra32v8,Calculate_total_in_proportion_with_fractions,cell,1,eol
1973, lesson,s248yvjppn,Calculate_total_in_proportion_with_fractions,cell,1,eol
1974, lesson,s236hvsrf2,Calculate_total_in_proportion_with_fractions,cell,0,eol
1975, lesson,s2714dtuf68v3,Calculate_total_in_proportion_with_fractions,cell,1,eol
1976, lesson,s2711qx2mj1as,Calculate_total_in_proportion_with_fractions,cell,0,eol
1977, lesson,s248s21red,Calculate_total_in_proportion_with_fractions,cell,1,eol
1978, lesson,s24819ck4l,Calculate_total_in_proportion_with_fractions,cell,1,eol
1979, lesson,s171nKnHW,Calculate_total_in_proportion_with_fractions,cell,1,eol
1980, lesson,s271aszlyphlx,Calculate_total_in_proportion_with_fractions,cell,0,eol
1981, lesson,s171M1Dzf,Calculate_total_in_proportion_with_fractions,cell,1,eol
1982, lesson,s171051xl,Calculate_total_in_proportion_with_fractions,cell,1,eol
1983, lesson,s271h2svhddir,Calculate_total_in_proportion_with_fractions,cell,0,eol
1984, lesson,s248asespl,Calculate_total_in_proportion_with_fractions,cell,1,eol
1985, lesson,s248abpghv,Calculate_total_in_proportion_with_fractions,cell,0,eol
1986, lesson,s2485eas7t,Calculate_total_in_proportion_with_fractions,cell,1,eol
1987, lesson,szd9SY9L,Calculate_total_in_proportion_with_fractions,cell,1,eol
1988, lesson,s23608b11r,Calculate_total_in_proportion_with_fractions,cell,1,eol
1989, lesson,skN54U,Calculate_total_in_proportion_with_fractions,cell,1,eol
1990, lesson,sQro3hJX,Calculate_total_in_proportion_with_fractions,cell,1,eol
1991, lesson,s248qhy2yo,Calculate_total_in_proportion_with_fractions,cell,1,eol
1992, lesson,s7BJfpoV,Calculate_total_in_proportion_with_fractions,cell,1,eol
1993, lesson,sHsN9sHn,Calculate_total_in_proportion_with_fractions,cell,0,eol
1994, lesson,s2713iub9e45b,Calculate_total_in_proportion_with_fractions,cell,1,eol
1995, lesson,s2713xr7e2mrl,Calculate_total_in_proportion_with_fractions,cell,1,eol
1996, lesson,sE2c6E5k,Calculate_total_in_proportion_with_fractions,cell,0,eol
1997, lesson,s2717z8p9hhyz,Calculate_total_in_proportion_with_fractions,cell,1,eol
1998, lesson,s2506b1oafp42,Calculate_total_in_proportion_with_fractions,cell,1,eol
1999, lesson,s271t86ukahyq,Calculate_total_in_proportion_with_fractions,cell,1,eol
2000, lesson,s271rk4wtcgw1,Calculate_total_in_proportion_with_fractions,cell,1,eol
2001, lesson,s248pthl4g,Calculate_total_in_proportion_with_fractions,cell,1,eol
2002, lesson,s248lmchx5,Calculate_total_in_proportion_with_fractions,cell,1,eol
2003, lesson,s248lip48d,Calculate_total_in_proportion_with_fractions,cell,1,eol
2004, lesson,s248qhy2yo,Calculate_total_in_proportion_with_fractions,cell,1,eol
2005, lesson,s250gwdn44nnw,Calculate_total_in_proportion_with_fractions,cell,1,eol
2006, lesson,s271xqp306gvs,Calculate_total_in_proportion_with_fractions,cell,1,eol
2007, lesson,snag5fy8,Calculate_total_in_proportion_with_fractions,cell,1,eol
2008, lesson,s250gwdn44nnw,Calculate_total_in_proportion_with_fractions,cell,1,eol
2009, lesson,s271wanf4c1o8,Calculate_total_in_proportion_with_fractions,cell,1,eol
2010, lesson,s271pcwh6zshy,Calculate_total_in_proportion_with_fractions,cell,1,eol
2011, lesson,s271lyut5ftpl,Calculate_total_in_proportion_with_fractions,cell,0,eol
2012, lesson,s7OalbuD,Calculate_total_in_proportion_with_fractions,cell,1,eol
2013, lesson,s248md0wla,Calculate_total_in_proportion_with_fractions,cell,1,eol
2014, lesson,s236pkt1lc,Calculate_total_in_proportion_with_fractions,cell,0,eol
2015, lesson,s171p2cAP,Calculate_total_in_proportion_with_fractions,cell,1,eol
2016, lesson,s171s6dHT,Calculate_total_in_proportion_with_fractions,cell,1,eol
2017, lesson,s271g7beuc4s1,Calculate_total_in_proportion_with_fractions,cell,1,eol
2018, lesson,s59v7i97,Calculate_total_in_proportion_with_fractions,cell,1,eol
