Unnamed: 0,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
1343166,1790305,171jQdWL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-079,1,EquationAnswer,21:24.0,21:26.0,21:26.0,21:26.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
1318190,1756906,171yLm8m,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,47:50.0,47:56.0,47:56.0,47:56.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
894960,1192625,271ja101v90j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-160,1,EquationAnswer,36:43.0,36:47.0,37:58.0,37:58.0,46.0,,46.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,7
1350659,1800763,171p2cAP,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-061,1,EquationAnswer,27:47.0,27:50.0,27:50.0,27:50.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
257971,343933,2717vujol8qv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-127,1,EquationAnswer,13:45.0,13:49.0,13:49.0,13:49.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1051676,1400774,2500vozmdgch,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,31:30.0,31:33.0,32:05.0,32:05.0,29.0,,29.0,0,4,1,1,Calculate_total_in_proportion_with_fractions,4
96949,129212,59v7i97,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,56:14.0,56:18.0,56:27.0,56:27.0,13.0,,13.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,5
2006551,2675637,2482uq7y8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-024,1,EquationAnswer,50:33.0,50:38.0,51:11.0,51:11.0,38.0,,38.0,0,4,1,1,Calculate_total_in_proportion_with_fractions,4
542734,724137,271ezyui8bb8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-199,1,EquationAnswer,19:55.0,20:07.0,20:07.0,20:07.0,12.0,12.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
1737772,2314357,2480hxxcx,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-019,1,EquationAnswer,14:52.0,14:56.0,14:56.0,14:56.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
2213207,2949538,248lmchx5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-061,1,EquationAnswer,58:50.0,58:54.0,58:54.0,58:54.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,11
1054028,1404095,2501hd64zxdu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-141,1,EquationAnswer,13:37.0,13:48.0,17:26.0,17:26.0,93.0,,93.0,0,2,0,1,Calculate_total_in_proportion_with_fractions,4
1109697,1478303,250kbu8jmwt8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-075,1,EquationAnswer,25:19.0,25:24.0,25:31.0,25:31.0,12.0,,12.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,4
1857236,2473507,248fh5hgh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-199,1,EquationAnswer,09:47.0,09:53.0,10:05.0,10:05.0,18.0,,18.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,9
780229,1038801,271hsy517x6r,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-114,1,EquationAnswer,34:48.0,34:50.0,34:50.0,34:50.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
749510,999449,2712pwgtupxd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-160,1,EquationAnswer,38:59.0,39:00.0,39:21.0,39:21.0,22.0,,22.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
1025070,1365319,236algwxl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-005,1,EquationAnswer,42:07.0,42:18.0,42:25.0,42:25.0,18.0,,18.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
560095,747280,2715k99xjyag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-130,1,EquationAnswer,30:45.0,30:50.0,30:50.0,30:50.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
292138,389169,271kkw1i357t,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-148,1,EquationAnswer,25:28.0,25:41.0,25:41.0,25:41.0,13.0,13.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1202237,1600174,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,58:48.0,58:51.0,58:51.0,58:51.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
2006495,2675581,2482uq7y8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,53:29.0,53:32.0,05:35.0,05:35.0,84.0,,84.0,0,11,1,1,Calculate_total_in_proportion_with_fractions,2
322590,430363,2712s6anbvn0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-090,1,EquationAnswer,23:36.0,23:47.0,23:47.0,23:47.0,11.0,11.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
2001287,2668259,2480jbmfq,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-154,1,EquationAnswer,43:04.0,43:05.0,43:05.0,43:05.0,0.5,0.5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1731078,2305876,248rimaap,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-109,1,EquationAnswer,56:26.0,56:36.0,57:46.0,57:46.0,56.0,,56.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,5
863210,1148672,2715wlkc42n6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-127,1,EquationAnswer,34:45.0,35:40.0,36:53.0,36:53.0,128.0,,128.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,1
334877,447000,271gt6vi3fr5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-090,1,EquationAnswer,54:35.0,54:39.0,55:05.0,55:05.0,15.0,,15.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,2
837030,1113727,271dkzqy6jth,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-075,1,EquationAnswer,59:23.0,59:36.0,59:36.0,59:36.0,13.0,13.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
436087,581364,271llx9u0y8n,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-189,1,EquationAnswer,41:12.0,41:16.0,41:16.0,41:16.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1176663,1566435,XqcnV,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-175,1,EquationAnswer,50:28.0,50:30.0,50:30.0,50:30.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1067105,1421567,250lqsrzsuye,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-049,1,EquationAnswer,49:06.0,49:11.0,51:52.0,51:52.0,166.0,,166.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,6
427297,569341,271i4z6165wh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-106,1,EquationAnswer,49:23.0,49:30.0,49:30.0,49:30.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1786178,2377741,2480kl4q7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,01:32.0,01:35.0,01:35.0,01:35.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1269254,1690612,TPZxr,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-154,1,EquationAnswer,17:37.0,17:41.0,17:41.0,17:41.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
879044,1170653,271kybu9vtv9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-049,1,EquationAnswer,42:36.0,42:47.0,42:47.0,42:47.0,11.0,11.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1131932,1507361,250vczqeknkn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-074,1,EquationAnswer,52:23.0,52:28.0,53:49.0,53:49.0,54.0,,54.0,0,7,2,1,Calculate_total_in_proportion_with_fractions,1
585151,781408,271t4snhnc5k,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-140,1,EquationAnswer,53:24.0,53:33.0,53:33.0,53:33.0,9.0,9.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
264538,352807,2718zd506kaa,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-192,1,EquationAnswer,33:35.0,33:38.0,33:38.0,33:38.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
239657,320350,271041id2i2v,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-013,1,EquationAnswer,05:37.0,05:40.0,05:40.0,05:40.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
253684,338595,2716lls020qk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,59:38.0,59:41.0,59:55.0,59:55.0,17.0,,17.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
577692,771525,271pjeq234iw,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-187,1,EquationAnswer,01:53.0,01:57.0,01:57.0,01:57.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1029780,1371426,236hvsrf2,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-177,1,EquationAnswer,54:46.0,55:08.0,56:21.0,56:21.0,95.0,,95.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,1
1028505,1369761,236hfghbw,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-031,1,EquationAnswer,17:44.0,17:47.0,17:51.0,17:51.0,7.0,,7.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
1529083,2041037,2485eas7t,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,37:33.0,37:44.0,37:44.0,37:44.0,11.0,11.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1399034,1866983,171v8QnZ,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-199,1,EquationAnswer,01:18.0,01:23.0,01:23.0,01:23.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1373604,1832114,NL002,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-187,1,EquationAnswer,36:21.0,36:31.0,37:30.0,37:30.0,38.0,,38.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,3
253734,338645,2716lls020qk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-060,1,EquationAnswer,08:11.0,08:24.0,08:24.0,08:24.0,13.0,13.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1024978,1365227,236algwxl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-021,1,EquationAnswer,55:10.0,55:12.0,55:16.0,55:16.0,6.0,,6.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
1122998,1496201,250srehigdpz,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-106,1,EquationAnswer,02:21.0,02:22.0,02:22.0,02:22.0,0.5,0.5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
229025,306498,z7Zg3oy,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-177,1,EquationAnswer,09:07.0,09:16.0,09:16.0,09:16.0,9.0,9.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
790448,1052188,271lda2pl3j5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-068,1,EquationAnswer,51:44.0,51:59.0,52:36.0,52:36.0,52.0,,52.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,5
758735,1011048,2715zk8yvhm2,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-028,1,EquationAnswer,03:43.0,03:45.0,03:45.0,03:45.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1377345,1836815,171J2Zhn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-028,1,EquationAnswer,38:23.0,38:31.0,39:34.0,39:34.0,32.0,,32.0,0,2,0,1,Calculate_total_in_proportion_with_fractions,4
905652,1206732,271vysg05m7y,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-093,1,EquationAnswer,20:16.0,20:17.0,20:31.0,20:31.0,11.0,,11.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,4
180759,240389,a8YLu01,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-090,1,EquationAnswer,52:02.0,52:07.0,53:27.0,53:27.0,31.0,,31.0,0,2,0,1,Calculate_total_in_proportion_with_fractions,2
1202176,1600113,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-109,1,EquationAnswer,52:48.0,52:51.0,52:51.0,52:51.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
560023,747208,2715k99xjyag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-091,1,EquationAnswer,18:51.0,18:59.0,18:59.0,18:59.0,8.0,8.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1314189,1751377,twmF5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-127,1,EquationAnswer,00:41.0,00:45.0,00:45.0,00:45.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1336671,1781642,171AYrrZ,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,22:23.0,22:25.0,22:28.0,22:28.0,5.0,,5.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,4
1350647,1800751,171p2cAP,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-078,1,EquationAnswer,27:02.0,27:04.0,27:04.0,27:04.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
478528,638500,271o6dz7uglb,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-079,1,EquationAnswer,01:04.0,01:08.0,01:08.0,01:08.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1375470,1834493,171D9H8C,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-195,1,EquationAnswer,44:19.0,44:21.0,44:37.0,44:37.0,12.0,,12.0,0,2,1,1,Calculate_total_in_proportion_with_fractions,3
1255967,1673185,171WqQfl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,04:03.0,04:05.0,04:05.0,04:05.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
43964,57960,2JcB729,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-175,1,EquationAnswer,12:03.0,12:06.0,12:06.0,12:06.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1111202,1480316,250m7eq7bb65,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-008,1,EquationAnswer,03:04.0,03:14.0,03:14.0,03:14.0,10.0,10.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
2230414,2971606,248x1fczv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-068,1,EquationAnswer,58:30.0,58:34.0,58:34.0,58:34.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1054114,1404181,2501hd64zxdu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-028,1,EquationAnswer,35:02.0,35:03.0,35:03.0,35:03.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
118554,157593,c71bRSy,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,16:21.0,16:24.0,16:24.0,16:24.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
805118,1071698,271t9pn6kh3o,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-062,1,EquationAnswer,57:02.0,57:06.0,57:06.0,57:06.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
327970,437969,271b8agg2lm3,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,50:25.0,50:28.0,50:43.0,50:43.0,12.0,,12.0,0,2,1,1,Calculate_total_in_proportion_with_fractions,6
1773505,2361820,248rlcl2o,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-008,2,EquationAnswer,46:00.0,46:10.0,47:26.0,47:26.0,86.0,,86.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
1481000,1977122,248g1paph,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-136,1,EquationAnswer,16:28.0,16:34.0,16:34.0,16:34.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
335023,447146,271gt6vi3fr5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-192,1,EquationAnswer,54:20.0,54:23.0,54:23.0,54:23.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
319451,426414,271q2h2eu0ag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-076,1,EquationAnswer,02:30.0,02:42.0,02:42.0,02:42.0,12.0,12.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1074697,1432580,250176x6nlc8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-075,1,EquationAnswer,34:05.0,34:19.0,34:19.0,34:19.0,14.0,14.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1167279,1554035,171DJdS4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-164,1,EquationAnswer,06:56.0,07:11.0,07:11.0,07:11.0,15.0,15.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
790379,1052119,271lda2pl3j5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-091,1,EquationAnswer,48:48.0,48:50.0,48:50.0,48:50.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1783164,2374130,248zn81i5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-038,1,EquationAnswer,41:22.0,41:28.0,41:37.0,41:37.0,15.0,,15.0,0,2,0,1,Calculate_total_in_proportion_with_fractions,5
632438,844095,2712430melag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-022,1,EquationAnswer,02:53.0,02:54.0,02:54.0,02:54.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1996281,2661461,248v9pgu8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,23:39.0,23:41.0,23:41.0,23:41.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
863263,1148725,2715wlkc42n6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-023,1,EquationAnswer,49:57.0,50:17.0,50:17.0,50:17.0,20.0,20.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
300090,400346,271sh0usk0ch,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-090,1,EquationAnswer,18:21.0,18:37.0,18:37.0,18:37.0,16.0,16.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
24609,33383,vL4lMaM,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-198,1,EquationAnswer,31:43.0,31:44.0,31:56.0,31:56.0,13.0,,13.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
1779554,2369597,248s3xw0q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,59:35.0,59:41.0,59:41.0,59:41.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
1026484,1366940,236fq524v,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,29:48.0,29:51.0,29:51.0,29:51.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
794837,1057597,271lyd14mrok,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-059,1,EquationAnswer,48:59.0,49:07.0,49:07.0,49:07.0,8.0,8.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1412225,1884879,1713jr4f,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,26:38.0,26:49.0,26:49.0,26:49.0,11.0,11.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
722767,963181,271k4lks6rxl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,49:07.0,49:17.0,49:17.0,49:17.0,10.0,10.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1065478,1419326,250lmwjqh05r,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-006,1,EquationAnswer,41:55.0,41:57.0,57:03.0,57:03.0,903.0,,903.0,0,20,1,1,Calculate_total_in_proportion_with_fractions,6
617922,824506,2716vly92i7k,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-154,1,EquationAnswer,16:01.0,16:03.0,16:03.0,16:03.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
260268,346788,2718jrcwcczt,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-091,1,EquationAnswer,29:24.0,29:26.0,29:26.0,29:26.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
347223,462986,271lckp0ywo4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-108,1,EquationAnswer,08:00.0,08:04.0,08:04.0,08:04.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
474427,633401,271zfbwp9vwj,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-175,1,EquationAnswer,44:10.0,44:18.0,44:18.0,44:18.0,8.0,8.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1183336,1574886,KLRjL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-018,1,EquationAnswer,29:08.0,29:10.0,29:10.0,29:10.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
327825,437824,271b8agg2lm3,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,25:36.0,25:39.0,25:39.0,25:39.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
375600,501292,2712y03b6rv5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,03:23.0,03:29.0,03:29.0,03:29.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1837764,2446986,225Z96Z7O_a,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-091,1,EquationAnswer,09:37.0,09:39.0,09:39.0,09:39.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1854759,2469545,248ehviie,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-142,1,EquationAnswer,02:50.0,02:52.0,02:52.0,02:52.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
483402,644566,2717jro3r56p,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-106,1,EquationAnswer,51:29.0,51:54.0,52:10.0,52:10.0,33.0,,33.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
171097,227534,4ziT9K3,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-052,1,EquationAnswer,21:15.0,21:19.0,21:19.0,21:19.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
111446,148049,7LZr10z,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,09:56.0,09:59.0,09:59.0,09:59.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
2195317,2925887,248c8w56g,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-085,1,EquationAnswer,10:51.0,10:52.0,10:59.0,10:59.0,8.0,,8.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
35023,46668,1T4w47X,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,38:28.0,38:36.0,38:49.0,38:49.0,21.0,,21.0,0,2,0,1,Calculate_total_in_proportion_with_fractions,2
1414147,1887505,171cjhjb,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-050,1,EquationAnswer,01:42.0,01:44.0,01:51.0,01:51.0,5.0,,5.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,5
1022176,1362069,236a6fzgt,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,23:31.0,23:44.0,23:44.0,23:44.0,13.0,13.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
430889,574421,271j9tmfamoi,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-192,1,EquationAnswer,50:04.0,50:14.0,50:14.0,50:14.0,10.0,10.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1857224,2473495,248fh5hgh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-177,1,EquationAnswer,08:53.0,08:54.0,08:57.0,08:57.0,2.0,,2.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,8
24674,33448,vL4lMaM,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-065,1,EquationAnswer,25:07.0,25:13.0,25:23.0,25:23.0,16.0,,16.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,9
2195293,2925863,248c8w56g,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,07:13.0,07:16.0,07:16.0,07:16.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
