,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
1200307,1597267,Gb6X0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-088,1,EquationAnswer,55:09.0,55:12.0,55:12.0,55:12.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
1200319,1597279,Gb6X0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-200,1,EquationAnswer,56:32.0,56:35.0,56:35.0,56:35.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,8
1200331,1597291,Gb6X0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-117,1,EquationAnswer,57:41.0,57:43.0,57:43.0,57:43.0,2,2,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1200343,1597303,Gb6X0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-165,1,EquationAnswer,59:15.0,59:17.0,59:17.0,59:17.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,9
1200729,1598127,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-253,1,RationalNumberline1,36:27.0,36:41.0,36:52.0,36:52.0,24.999,,24.999,0,5,1,1,Plot_terminating_proper_fraction,1
1200731,1598129,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-181,1,RationalNumberline1,36:55.0,37:15.0,37:51.0,37:51.0,22,,22,0,0,1,1,Plot_terminating_proper_fraction,2
1200732,1598130,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,37:54.0,38:01.0,38:04.0,38:04.0,10.001,,10.001,0,3,1,1,Plot_terminating_proper_fraction,3
1200743,1598141,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-100,1,RationalNumberline1,40:57.0,41:14.0,41:45.0,41:45.0,44,,44,0,2,1,1,Plot_non-terminating_improper_fraction,1
1200745,1598143,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-055,1,RationalNumberline1,42:10.0,42:18.0,42:19.0,42:19.0,9,,9,0,1,0,1,Plot_whole_number,1
1200747,1598145,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-298,1,RationalNumberline1,42:46.0,43:03.0,43:03.0,43:03.0,17,17,,1,0,0,1,Plot_whole_number,2
1200749,1598147,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,43:43.0,44:12.0,44:15.0,44:15.0,32,,32,0,5,1,1,Plot_terminating_proper_fraction,4
1200755,1598153,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-014,1,RationalNumberline1,45:04.0,45:12.0,45:18.0,45:18.0,6,,6,0,0,1,1,Plot_non-terminating_improper_fraction,2
1200757,1598155,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-032,1,RationalNumberline1,45:25.0,45:33.0,45:40.0,45:40.0,10,,10,0,0,1,1,Plot_imperfect_radical,1
1200758,1598156,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-254,1,RationalNumberline1,45:44.0,46:00.0,46:00.0,46:00.0,16,16,,1,0,0,1,Plot_pi,1
1200759,1598157,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-184,1,RationalNumberline1,46:04.0,46:24.0,46:24.0,46:24.0,20,20,,1,0,0,1,Plot_imperfect_radical,2
1200763,1598161,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-132,1,RationalNumberline1,02:53.0,03:12.0,03:15.0,03:15.0,22,,22,0,1,0,1,Plot_decimal_thousandths,1
1200765,1598163,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-072,1,RationalNumberline1,03:56.0,04:17.0,04:17.0,04:17.0,21,21,,1,0,0,1,Plot_terminating_proper_fraction,5
1200789,1598187,Gb6X0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-123,1,RationalNumberline1,45:59.0,46:21.0,46:23.0,46:23.0,24,,24,0,2,0,1,Plot_non-terminating_improper_fraction,3
1202063,1600000,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,33:22.0,33:25.0,33:25.0,33:25.0,3,3,,1,0,0,1,Calculate_unit_rate,1
1202073,1600010,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,33:45.0,33:49.0,34:24.0,34:24.0,31,,31,0,4,1,1,Calculate_unit_rate,2
1202081,1600018,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-095,1,SimplifiedNumeratorQuantity1,35:01.0,35:04.0,35:16.0,35:16.0,15,,15,0,1,0,1,Calculate_unit_rate,3
1202090,1600027,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-095,1,SimplifiedNumeratorQuantity2,35:33.0,35:36.0,35:45.0,35:45.0,11,,11,0,1,0,1,Calculate_unit_rate,4
1202098,1600035,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-196,1,SimplifiedNumeratorQuantity1,36:40.0,36:46.0,36:46.0,36:46.0,6,6,,1,0,0,1,Calculate_unit_rate,5
1202106,1600043,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-196,1,SimplifiedNumeratorQuantity2,37:07.0,37:10.0,37:17.0,37:17.0,10,,10,0,1,0,1,Calculate_unit_rate,6
1202115,1600052,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-187,1,SimplifiedNumeratorQuantity1,38:04.0,38:10.0,38:10.0,38:10.0,6,6,,1,0,0,1,Calculate_unit_rate,7
1202123,1600060,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-187,1,SimplifiedNumeratorQuantity2,38:24.0,38:29.0,38:29.0,38:29.0,5,5,,1,0,0,1,Calculate_unit_rate,8
1202138,1600075,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,45:43.0,45:46.0,45:46.0,45:46.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
1202151,1600088,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-130,1,EquationAnswer,48:17.0,48:22.0,48:22.0,48:22.0,5,5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1202164,1600101,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-103,1,EquationAnswer,51:59.0,52:02.0,52:02.0,52:02.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,2
1202176,1600113,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-109,1,EquationAnswer,52:48.0,52:51.0,52:51.0,52:51.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1202189,1600126,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-112,1,EquationAnswer,54:25.0,54:28.0,54:28.0,54:28.0,3,3,,1,0,0,1,Calculate_part_in_proportion_with_fractions,3
1202201,1600138,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-007,1,EquationAnswer,55:46.0,55:52.0,55:52.0,55:52.0,6,6,,1,0,0,1,Calculate_part_in_proportion_with_fractions,4
1202213,1600150,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-167,1,EquationAnswer,56:45.0,56:50.0,56:50.0,56:50.0,5,5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1202225,1600162,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-072,1,EquationAnswer,57:54.0,57:59.0,58:03.0,58:03.0,9,,9,0,1,0,1,Calculate_part_in_proportion_with_fractions,5
1202237,1600174,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,58:48.0,58:51.0,58:51.0,58:51.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1202249,1600186,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-053,1,EquationAnswer,59:40.0,59:43.0,59:43.0,59:43.0,3,3,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
1202261,1600198,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-017,1,EquationAnswer,01:19.0,01:21.0,01:21.0,01:21.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,6
1202273,1600210,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-110,1,EquationAnswer,02:33.0,02:35.0,02:35.0,02:35.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,7
1202285,1600222,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-129,1,EquationAnswer,03:37.0,03:43.0,03:43.0,03:43.0,6,6,,1,0,0,1,Calculate_part_in_proportion_with_fractions,8
1202297,1600234,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-154,1,EquationAnswer,04:38.0,04:39.0,04:39.0,04:39.0,1,1,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1202309,1600246,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-160,1,EquationAnswer,05:50.0,05:56.0,05:56.0,05:56.0,6,6,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1202321,1600258,k0v2K,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-036,1,EquationAnswer,07:39.0,07:41.0,07:41.0,07:41.0,2,2,,1,0,0,1,Calculate_part_in_proportion_with_fractions,9
1202907,1601088,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-132,1,RationalNumberline1,46:08.0,46:27.0,46:27.0,46:27.0,19,19,,1,0,0,1,Plot_decimal_thousandths,1
1202912,1601093,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,41:33.0,41:55.0,42:00.0,42:00.0,27,,27,0,2,0,1,Plot_terminating_proper_fraction,1
1202920,1601101,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-155,1,RationalNumberline1,45:42.0,45:55.0,45:58.0,45:58.0,16,,16,0,1,0,1,Plot_terminating_proper_fraction,2
1202924,1601105,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-100,1,RationalNumberline1,46:35.0,46:59.0,47:25.0,47:25.0,45.999,,45.999,0,11,3,1,Plot_non-terminating_improper_fraction,1
1202926,1601107,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-193,1,RationalNumberline1,47:29.0,47:44.0,47:50.0,47:50.0,19,,19,0,0,1,1,Plot_imperfect_radical,1
1202932,1601113,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-298,1,RationalNumberline1,49:27.0,49:34.0,49:40.0,49:40.0,13,,13,0,1,0,1,Plot_whole_number,1
1202935,1601116,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-002,1,RationalNumberline1,50:12.0,50:20.0,50:20.0,50:20.0,8,8,,1,0,0,1,Plot_whole_number,2
1202937,1601118,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,50:24.0,50:32.0,50:44.0,50:44.0,14,,14,0,3,1,1,Plot_terminating_proper_fraction,3
1202946,1601127,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-283,1,RationalNumberline1,53:36.0,53:49.0,53:50.0,53:50.0,14,,14,0,1,0,1,Plot_non-terminating_improper_fraction,2
1202948,1601129,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-212,1,RationalNumberline1,53:53.0,54:07.0,54:18.0,54:18.0,24,,24,0,6,2,1,Plot_imperfect_radical,2
1202952,1601133,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-237,1,RationalNumberline1,54:53.0,55:02.0,55:20.0,55:20.0,26,,26,0,4,1,1,Plot_pi,1
1202955,1601136,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-181,1,RationalNumberline1,55:53.0,56:12.0,56:15.0,56:15.0,22,,22,0,1,0,1,Plot_terminating_proper_fraction,4
1202958,1601139,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-096,1,RationalNumberline1,56:31.0,56:47.0,57:11.0,57:11.0,38,,38,0,3,1,1,Plot_imperfect_radical,3
1202960,1601141,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-200,1,RationalNumberline1,57:20.0,57:35.0,57:43.0,57:43.0,21,,21,0,2,1,1,Plot_imperfect_radical,4
1202962,1601143,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-062,1,RationalNumberline1,57:50.0,59:00.0,59:10.0,59:10.0,78.001,,78.001,0,3,1,1,Plot_terminating_proper_fraction,5
1202968,1601149,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-221,1,RationalNumberline1,00:25.0,01:08.0,01:17.0,01:17.0,47,,47,0,0,1,1,Plot_non-terminating_improper_fraction,3
1202969,1601150,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-143,1,RationalNumberline1,01:21.0,01:23.0,01:27.0,01:27.0,6,,6,0,1,0,1,Plot_terminating_proper_fraction,6
1202973,1601154,k0v2K,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,02:18.0,02:26.0,02:26.0,02:26.0,8,8,,1,0,0,1,Plot_terminating_proper_fraction,7
1226174,1633203,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,11:27.0,11:31.0,11:31.0,11:31.0,4,4,,1,0,0,1,Calculate_unit_rate,1
1226184,1633213,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,12:15.0,12:45.0,14:33.0,14:33.0,102,,102,0,4,1,1,Calculate_unit_rate,2
1226192,1633221,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-059,1,SimplifiedNumeratorQuantity1,19:44.0,19:47.0,20:21.0,20:21.0,17,,17,0,1,0,1,Calculate_unit_rate,3
1226200,1633229,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-059,1,SimplifiedNumeratorQuantity2,20:55.0,21:09.0,21:09.0,21:09.0,14,14,,1,0,0,1,Calculate_unit_rate,4
1226209,1633238,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-173,1,SimplifiedNumeratorQuantity1,23:36.0,23:41.0,23:41.0,23:41.0,5,5,,1,0,0,1,Calculate_unit_rate,5
1226217,1633246,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-173,1,SimplifiedNumeratorQuantity2,24:26.0,24:39.0,24:39.0,24:39.0,13,13,,1,0,0,1,Calculate_unit_rate,6
1226225,1633254,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-031,1,SimplifiedNumeratorQuantity1,25:32.0,25:37.0,25:37.0,25:37.0,5,5,,1,0,0,1,Calculate_unit_rate,7
1226233,1633262,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-031,1,SimplifiedNumeratorQuantity2,26:07.0,26:13.0,26:13.0,26:13.0,6,6,,1,0,0,1,Calculate_unit_rate,8
1226242,1633271,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-118,1,SimplifiedNumeratorQuantity1,27:28.0,27:32.0,27:32.0,27:32.0,4,4,,1,0,0,1,Calculate_unit_rate,9
1226250,1633279,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-118,1,SimplifiedNumeratorQuantity2,28:18.0,28:30.0,28:38.0,28:38.0,20,,20,0,1,0,1,Calculate_unit_rate,10
1226266,1633295,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,00:47.0,00:49.0,01:31.0,01:31.0,7,,7,0,0,1,1,Calculate_part_in_proportion_with_fractions,1
1226275,1633304,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-089,1,EquationAnswer,06:15.0,06:22.0,06:36.0,06:36.0,21,,21,0,1,0,1,Calculate_part_in_proportion_with_fractions,2
1226287,1633316,171FrTcd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-065,1,EquationAnswer,08:25.0,08:52.0,08:52.0,08:52.0,27,27,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1237699,1648399,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,18:42.0,18:45.0,19:19.0,19:19.0,25,,25,0,4,1,1,Calculate_unit_rate,1
1237709,1648409,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,20:23.0,20:26.0,20:48.0,20:48.0,18,,18,0,3,1,1,Calculate_unit_rate,2
1237718,1648418,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-158,1,SimplifiedNumeratorQuantity1,21:53.0,21:58.0,22:13.0,22:13.0,18,,18,0,2,1,1,Calculate_unit_rate,3
1237727,1648427,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-158,1,SimplifiedNumeratorQuantity2,22:53.0,22:55.0,22:59.0,22:59.0,5,,5,0,0,1,1,Calculate_unit_rate,4
1237736,1648436,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-139,1,SimplifiedNumeratorQuantity1,23:56.0,23:59.0,24:21.0,24:21.0,15,,15,0,4,1,1,Calculate_unit_rate,5
1237745,1648445,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-139,1,SimplifiedNumeratorQuantity2,24:53.0,24:56.0,25:08.0,25:08.0,14,,14,0,2,1,1,Calculate_unit_rate,6
1237754,1648454,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-050,1,SimplifiedNumeratorQuantity1,27:30.0,27:39.0,27:45.0,27:45.0,14,,14,0,0,1,1,Calculate_unit_rate,7
1237763,1648463,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-050,1,SimplifiedNumeratorQuantity2,28:12.0,28:13.0,28:16.0,28:16.0,3,,3,0,0,1,1,Calculate_unit_rate,8
1237774,1648474,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-034,1,SimplifiedNumeratorQuantity1,29:14.0,29:21.0,29:33.0,29:33.0,13,,13,0,1,1,1,Calculate_unit_rate,9
1237781,1648481,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-034,1,SimplifiedNumeratorQuantity2,29:49.0,29:51.0,29:56.0,29:56.0,6,,6,0,0,1,1,Calculate_unit_rate,10
1237790,1648490,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-140,1,SimplifiedNumeratorQuantity1,31:40.0,31:41.0,31:44.0,31:44.0,3,,3,0,0,1,1,Calculate_unit_rate,11
1237798,1648498,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-140,1,SimplifiedNumeratorQuantity2,32:10.0,32:12.0,32:19.0,32:19.0,8,,8,0,3,1,1,Calculate_unit_rate,12
1237806,1648506,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-068,1,SimplifiedNumeratorQuantity1,32:46.0,32:48.0,32:48.0,32:48.0,2,2,,1,0,0,1,Calculate_unit_rate,13
1237814,1648514,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-068,1,SimplifiedNumeratorQuantity2,33:19.0,33:22.0,33:22.0,33:22.0,3,3,,1,0,0,1,Calculate_unit_rate,14
1237833,1648533,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-192,1,SimplifiedNumeratorQuantity1,41:48.0,41:53.0,34:25.0,42:10.0,16,,16,0,3,1,1,Calculate_unit_rate,15
1237834,1648534,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-192,2,SimplifiedNumeratorQuantity1,34:00.0,34:02.0,34:25.0,34:25.0,18,,18,0,3,1,1,Calculate_unit_rate,16
1237845,1648545,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-192,1,SimplifiedNumeratorQuantity2,43:00.0,43:05.0,43:05.0,43:05.0,5,5,,1,0,0,1,Calculate_unit_rate,17
1237856,1648556,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-083,1,SimplifiedNumeratorQuantity1,44:16.0,44:17.0,44:17.0,44:17.0,1,1,,1,0,0,1,Calculate_unit_rate,18
1237863,1648563,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-083,1,SimplifiedNumeratorQuantity2,44:50.0,44:56.0,45:20.0,45:20.0,20,,20,0,3,1,1,Calculate_unit_rate,19
1237877,1648577,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,46:56.0,46:59.0,47:06.0,47:06.0,5,,5,0,0,1,1,Calculate_part_in_proportion_with_fractions,1
1237891,1648591,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-111,1,EquationAnswer,48:27.0,48:34.0,48:46.0,48:46.0,14,,14,0,2,1,1,Calculate_part_in_proportion_with_fractions,2
1237904,1648604,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-161,1,EquationAnswer,50:29.0,50:34.0,50:41.0,50:41.0,8,,8,0,0,1,1,Calculate_part_in_proportion_with_fractions,3
1237917,1648617,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-124,1,EquationAnswer,54:17.0,54:19.0,55:20.0,55:20.0,35,,35,0,6,1,1,Calculate_part_in_proportion_with_fractions,4
1237930,1648630,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-020,1,EquationAnswer,56:52.0,56:57.0,57:40.0,57:40.0,13,,13,0,2,1,1,Calculate_total_in_proportion_with_fractions,1
1237943,1648643,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-130,1,EquationAnswer,00:02.0,00:07.0,00:07.0,00:07.0,5,5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1237956,1648656,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-167,1,EquationAnswer,01:05.0,01:13.0,01:13.0,01:13.0,8,8,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1237969,1648669,1713mi9j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-004,1,EquationAnswer,01:57.0,02:03.0,02:13.0,02:13.0,10,,10,0,1,1,1,Calculate_part_in_proportion_with_fractions,5
1246625,1660187,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,51:58.0,52:02.0,52:02.0,52:02.0,4,4,,1,0,0,1,Calculate_unit_rate,1
1246635,1660197,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,52:35.0,52:47.0,55:15.0,55:15.0,155,,155,0,4,1,1,Calculate_unit_rate,2
1246643,1660205,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-188,1,SimplifiedNumeratorQuantity1,56:11.0,57:01.0,57:01.0,57:01.0,50,50,,1,0,0,1,Calculate_unit_rate,3
1246650,1660212,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-188,1,SimplifiedNumeratorQuantity2,57:16.0,57:24.0,57:24.0,57:24.0,8,8,,1,0,0,1,Calculate_unit_rate,4
1246659,1660221,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-035,1,SimplifiedNumeratorQuantity1,58:09.0,58:24.0,58:24.0,58:24.0,15,15,,1,0,0,1,Calculate_unit_rate,5
1246667,1660229,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-035,1,SimplifiedNumeratorQuantity2,58:46.0,58:53.0,58:53.0,58:53.0,7,7,,1,0,0,1,Calculate_unit_rate,6
1246677,1660239,171017OL,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-001,1,EquationAnswer,00:20.0,00:28.0,00:28.0,00:28.0,8,8,,1,0,0,1,Calculate_part_in_proportion_with_fractions,1
