Unnamed: 0,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
632450,844107,2712430melag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-013,1,EquationAnswer,03:23.0,03:25.0,03:25.0,03:25.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
485981,647880,271l1nh6mwb8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-192,1,EquationAnswer,43:22.0,43:24.0,43:35.0,43:35.0,7.0,,7.0,0,0,1,1,Calculate_total_in_proportion_with_fractions,1
1030679,1372339,236kykpkd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-117,1,EquationAnswer,50:14.0,50:22.0,50:28.0,50:28.0,14.0,,14.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
485052,646656,271h39ynsgp7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-130,1,EquationAnswer,08:12.0,08:18.0,08:18.0,08:18.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
229065,306538,z7Zg3oy,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-146,1,EquationAnswer,14:10.0,14:28.0,14:28.0,14:28.0,18.0,18.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
510339,680402,2712h6c642ua,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-068,1,EquationAnswer,45:44.0,45:46.0,45:46.0,45:46.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1389476,1853502,9605y,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-154,1,EquationAnswer,52:00.0,52:02.0,52:02.0,52:02.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
876279,1166904,271kgb3xduaz,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-140,1,EquationAnswer,05:45.0,05:48.0,05:48.0,05:48.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
731245,974409,271wyu7zk6jj,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-018,1,EquationAnswer,28:27.0,28:30.0,28:30.0,28:30.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
898375,1197048,271np4zc8vd1,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,19:14.0,19:17.0,19:17.0,19:17.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
2197299,2928329,248c8w56g,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-024,1,EquationAnswer,06:46.0,06:47.0,06:47.0,06:47.0,0.5,0.5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,16
749655,999594,2712pwgtupxd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-175,1,EquationAnswer,17:21.0,17:22.0,17:22.0,17:22.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
555384,740946,271z5iqx1njk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-019,1,EquationAnswer,52:47.0,52:59.0,52:59.0,52:59.0,12.0,12.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
85544,114006,0I891Gg,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-028,1,EquationAnswer,41:51.0,41:53.0,41:53.0,41:53.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1432199,1910863,171TsMI6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-081,1,EquationAnswer,04:59.0,05:01.0,05:01.0,05:01.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1101316,1467328,250h6tra32v8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,05:46.0,05:59.0,07:27.0,07:27.0,67.0,,67.0,0,5,1,1,Calculate_total_in_proportion_with_fractions,1
63949,85113,i50VGo0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,26:52.0,26:55.0,26:55.0,26:55.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1314124,1751312,twmF5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,54:20.0,54:22.0,54:22.0,54:22.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
444966,593781,271wanf4c1o8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-065,1,EquationAnswer,40:52.0,41:00.0,41:00.0,41:00.0,8.0,8.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
1356467,1808496,1715Zzr7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-096,1,EquationAnswer,22:07.0,22:09.0,22:09.0,22:09.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,9
257923,343885,2717vujol8qv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-142,1,EquationAnswer,08:10.0,08:15.0,08:15.0,08:15.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
617792,824376,2716vly92i7k,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-121,1,EquationAnswer,56:33.0,56:36.0,56:36.0,56:36.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
758674,1010987,2715zk8yvhm2,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-097,1,EquationAnswer,53:24.0,53:28.0,53:28.0,53:28.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
2223514,2963103,248tjvzc0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-013,1,EquationAnswer,08:20.0,08:26.0,08:26.0,08:26.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1521589,2030905,248yvjppn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-142,2,EquationAnswer,39:39.0,39:42.0,39:42.0,39:42.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
592600,790772,271wejqm0l9q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-097,1,EquationAnswer,06:44.0,06:49.0,06:57.0,06:57.0,13.0,,13.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
12219,16169,6zkEsmR,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-187,1,EquationAnswer,19:36.0,19:43.0,19:43.0,19:43.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1989730,2652984,248nb4uyh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,03:21.0,03:24.0,03:36.0,03:36.0,15.0,,15.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
577809,771642,271pjeq234iw,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-086,1,EquationAnswer,13:16.0,13:18.0,13:18.0,13:18.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
123975,164564,C76m01z,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,45:12.0,45:14.0,45:19.0,45:19.0,7.0,,7.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
289371,385070,271kk1i29e9b,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-194,1,EquationAnswer,35:24.0,35:38.0,35:38.0,35:38.0,14.0,14.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1783092,2374058,248zn81i5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,55:06.0,55:07.0,55:07.0,55:07.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
348974,465526,271mn25vxzdh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-053,1,EquationAnswer,26:34.0,26:41.0,26:41.0,26:41.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
615580,821455,2714ysgpjn30,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-160,1,EquationAnswer,09:32.0,10:10.0,10:37.0,10:37.0,58.0,,58.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,8
2185026,2911879,2481ihli2,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-121,1,EquationAnswer,00:43.0,00:46.0,01:04.0,01:04.0,12.0,,12.0,0,1,1,1,Calculate_total_in_proportion_with_fractions,3
1318103,1756819,171yLm8m,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-023,1,EquationAnswer,08:02.0,08:15.0,08:15.0,08:15.0,13.0,13.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1421529,1896990,171OPHDT,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-086,1,EquationAnswer,05:48.0,05:54.0,06:31.0,06:31.0,32.0,,32.0,0,5,1,1,Calculate_total_in_proportion_with_fractions,1
1320288,1759868,171HkjkC,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-061,1,EquationAnswer,44:02.0,44:07.0,44:07.0,44:07.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
2006627,2675713,2482uq7y8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,52:28.0,52:29.0,52:29.0,52:29.0,0.5,0.5,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
124060,164649,C76m01z,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,08:18.0,08:21.0,08:21.0,08:21.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
797101,1060780,271oizyz6coj,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-177,1,EquationAnswer,04:34.0,04:37.0,04:37.0,04:37.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1368771,1825303,171s6dHT,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-071,1,EquationAnswer,53:36.0,53:46.0,53:46.0,53:46.0,10.0,10.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
327918,437917,271b8agg2lm3,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-194,1,EquationAnswer,45:13.0,45:15.0,45:22.0,45:22.0,5.0,,5.0,0,0,1,1,Calculate_total_in_proportion_with_fractions,5
1618562,2159278,248vyggq1,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-041,1,EquationAnswer,15:46.0,15:50.0,15:50.0,15:50.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
576307,769833,271mhp273g2i,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-052,1,EquationAnswer,13:11.0,13:12.0,13:19.0,13:19.0,8.0,,8.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
568477,758730,271ecl1bmic8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-171,1,EquationAnswer,18:59.0,19:02.0,19:02.0,19:02.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1333880,1778183,1712aRVk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-020,1,EquationAnswer,35:56.0,35:58.0,36:02.0,36:02.0,6.0,,6.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
1828396,2433636,248uttwmx,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,52:53.0,52:55.0,52:55.0,52:55.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1085781,1447205,25072fprd8bu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-114,1,EquationAnswer,52:38.0,52:56.0,52:56.0,52:56.0,18.0,18.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
2157653,2876478,171PKfdH,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-109,1,EquationAnswer,09:51.0,09:57.0,11:00.0,11:00.0,20.0,,20.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,2
319475,426438,271q2h2eu0ag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-005,1,EquationAnswer,04:47.0,04:50.0,04:50.0,04:50.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
1404680,1874476,171YFPuw,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-146,1,EquationAnswer,52:06.0,52:08.0,52:08.0,52:08.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
472422,630856,271u8q06iiad,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,50:41.0,50:47.0,50:47.0,50:47.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1327310,1769474,D6XHX,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-187,1,EquationAnswer,52:18.0,52:21.0,52:21.0,52:21.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1380164,1840900,g5to7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-107,1,EquationAnswer,40:57.0,41:03.0,41:03.0,41:03.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
496639,661809,271y5jg4y69q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-071,1,EquationAnswer,07:22.0,07:24.0,07:36.0,07:36.0,9.0,,9.0,0,0,1,1,Calculate_total_in_proportion_with_fractions,6
1009412,1344558,23608b11r,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,11:46.0,12:00.0,12:05.0,12:05.0,19.0,,19.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
1119178,1491369,250p4rfsxze5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-053,1,EquationAnswer,50:10.0,50:17.0,50:17.0,50:17.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
797125,1060804,271oizyz6coj,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-199,1,EquationAnswer,06:13.0,06:17.0,06:17.0,06:17.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
1361354,1815356,D2MRF,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-041,1,EquationAnswer,50:34.0,50:41.0,50:41.0,50:41.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
471608,629657,271u4ffa7yhb,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-142,1,EquationAnswer,09:32.0,09:37.0,09:37.0,09:37.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,8
722719,963133,271k4lks6rxl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-141,1,EquationAnswer,44:02.0,44:08.0,44:08.0,44:08.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
496509,661679,271y5jg4y69q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-140,1,EquationAnswer,42:25.0,42:27.0,42:56.0,42:56.0,10.0,,10.0,0,0,1,1,Calculate_total_in_proportion_with_fractions,1
1618538,2159254,248vyggq1,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-106,1,EquationAnswer,14:14.0,14:16.0,14:16.0,14:16.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1432285,1910949,171TsMI6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-022,1,EquationAnswer,40:32.0,40:36.0,40:36.0,40:36.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
539834,720567,271b5bagkqeg,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-160,1,EquationAnswer,47:46.0,48:04.0,48:04.0,48:04.0,18.0,18.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1333796,1778099,1712aRVk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-140,1,EquationAnswer,29:04.0,29:06.0,29:14.0,29:14.0,10.0,,10.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,4
604720,806449,271swzglvvxm,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-191,1,EquationAnswer,52:06.0,52:10.0,52:10.0,52:10.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1709447,2278108,248429wl4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-166,1,EquationAnswer,47:10.0,47:12.0,47:12.0,47:12.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
4181,5507,3cjD21W,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-138,1,EquationAnswer,35:24.0,35:25.0,35:29.0,35:29.0,5.0,,5.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,6
876207,1166832,271kgb3xduaz,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-053,1,EquationAnswer,59:40.0,59:47.0,59:47.0,59:47.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
2108806,2813009,2483hyktg,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-003,1,EquationAnswer,21:58.0,22:05.0,22:15.0,22:15.0,17.0,,17.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,3
1053980,1404047,2501hd64zxdu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-076,1,EquationAnswer,12:46.0,13:16.0,13:16.0,13:16.0,30.0,30.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
2197239,2928269,248c8w56g,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-096,1,EquationAnswer,02:38.0,02:39.0,02:39.0,02:39.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,12
242894,324346,2711m108y8se,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-192,1,EquationAnswer,22:20.0,22:24.0,22:54.0,22:54.0,28.0,,28.0,0,5,2,1,Calculate_total_in_proportion_with_fractions,1
1037527,1381621,236tkg4nh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-199,1,EquationAnswer,37:06.0,37:08.0,37:22.0,37:22.0,11.0,,11.0,0,1,1,1,Calculate_total_in_proportion_with_fractions,3
1556739,2077727,248md0wla,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,30:51.0,30:53.0,30:53.0,30:53.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1718444,2289658,248eah0pk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-023,1,EquationAnswer,18:54.0,19:01.0,19:01.0,19:01.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
124048,164637,C76m01z,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-197,1,EquationAnswer,05:17.0,06:15.0,06:15.0,06:15.0,58.0,58.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,5
324725,433719,2718raz4246j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-078,1,EquationAnswer,01:57.0,02:01.0,02:01.0,02:01.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1769097,2356108,248ldqqcu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-024,1,EquationAnswer,48:26.0,48:28.0,48:28.0,48:28.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1132031,1507460,250vczqeknkn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,49:55.0,50:00.0,50:41.0,50:41.0,18.0,,18.0,0,4,1,1,Calculate_total_in_proportion_with_fractions,5
1083033,1443931,2506l081l1xd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-031,1,EquationAnswer,44:49.0,44:52.0,44:52.0,44:52.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,9
483430,644594,2717jro3r56p,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-019,1,EquationAnswer,57:10.0,57:15.0,57:48.0,57:48.0,29.0,,29.0,0,1,1,1,Calculate_total_in_proportion_with_fractions,3
487716,650361,271l1nh6mwb8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-177,1,EquationAnswer,32:12.0,32:13.0,32:13.0,32:13.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,14
822666,1095279,271zzbwqtqht,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,36:18.0,36:22.0,36:22.0,36:22.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1797017,2392682,2485bqay0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-119,1,EquationAnswer,50:47.0,50:51.0,50:51.0,50:51.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
289347,385046,271kk1i29e9b,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-053,1,EquationAnswer,31:56.0,32:35.0,32:53.0,32:53.0,53.0,,53.0,0,1,1,1,Calculate_total_in_proportion_with_fractions,5
1783218,2374184,248zn81i5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-065,1,EquationAnswer,51:09.0,51:13.0,51:13.0,51:13.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1328612,1771222,171a2fZw,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-043,1,EquationAnswer,01:47.0,01:53.0,01:53.0,01:53.0,6.0,6.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
35011,46656,1T4w47X,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-086,1,EquationAnswer,35:46.0,35:55.0,37:12.0,37:12.0,26.0,,26.0,0,1,1,1,Calculate_total_in_proportion_with_fractions,1
35047,46692,1T4w47X,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-085,1,EquationAnswer,40:56.0,40:57.0,40:57.0,40:57.0,1.0,1.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1359527,1812597,171mdUWV,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-075,2,EquationAnswer,25:07.0,25:28.0,25:41.0,25:41.0,29.0,,29.0,0,1,1,1,Calculate_total_in_proportion_with_fractions,3
863223,1148685,2715wlkc42n6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-130,1,EquationAnswer,44:18.0,44:24.0,44:28.0,44:28.0,10.0,,10.0,0,1,0,1,Calculate_total_in_proportion_with_fractions,2
1065454,1419302,250lmwjqh05r,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-037,1,EquationAnswer,47:39.0,47:41.0,48:07.0,48:07.0,28.0,,28.0,0,3,1,1,Calculate_total_in_proportion_with_fractions,4
879068,1170677,271kybu9vtv9,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-026,1,EquationAnswer,48:04.0,48:11.0,48:11.0,48:11.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
1133945,1510116,250vgiscql1j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-138,1,EquationAnswer,49:59.0,50:03.0,50:03.0,50:03.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,7
1851915,2466264,248asespl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-197,1,EquationAnswer,44:47.0,44:54.0,44:54.0,44:54.0,7.0,7.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
731101,974265,271wyu7zk6jj,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-194,1,EquationAnswer,15:43.0,15:53.0,15:53.0,15:53.0,10.0,10.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,2
1638365,2186127,248ak7pye,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-021,1,EquationAnswer,45:26.0,45:31.0,45:31.0,45:31.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
1532053,2044966,2486suirv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-068,1,EquationAnswer,26:30.0,26:33.0,26:33.0,26:33.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1521649,2030965,248yvjppn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-127,1,EquationAnswer,45:53.0,45:57.0,45:57.0,45:57.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
767783,1022612,2717z8p9hhyz,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-189,1,EquationAnswer,54:29.0,54:32.0,54:32.0,54:32.0,3.0,3.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,4
402193,536708,27104fss96bq,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-197,1,EquationAnswer,22:46.0,22:48.0,22:48.0,22:48.0,2.0,2.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
348890,465442,271mn25vxzdh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-058,1,EquationAnswer,17:06.0,17:10.0,17:10.0,17:10.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,1
1065528,1419376,250lmwjqh05r,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-016,1,EquationAnswer,47:38.0,47:43.0,47:43.0,47:43.0,5.0,5.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,9
91653,121910,35jI12H,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-005,1,EquationAnswer,40:37.0,40:41.0,40:41.0,40:41.0,4.0,4.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,6
1786227,2377790,2480kl4q7,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-3",RATIO3-062,1,EquationAnswer,16:27.0,16:35.0,16:35.0,16:35.0,8.0,8.0,,1,0,0,1,Calculate_total_in_proportion_with_fractions,3
